NumNotice	FRBNF	ARK	Autres métadonnées...
027553264	frbn00185522x;frbnf119569237	http://catalogue.bnf.fr/ark:/12148/cb11956923g					
027581527	frbn001885547;frbnf119590929	http://catalogue.bnf.fr/ark:/12148/cb11959092j					
02758156X	frbn001885579;frbnf119590950	http://catalogue.bnf.fr/ark:/12148/cb11959095k					
027581799	frbn001885846;frbnf119591123	http://catalogue.bnf.fr/ark:/12148/cb11959112b					
027599590	frbn001905042;frbnf119604909	http://catalogue.bnf.fr/ark:/12148/cb119604900					
02778455X	frbn002113235;frbnf119752530	http://catalogue.bnf.fr/ark:/12148/cb11975253n					
027789853	frbn002118887;frbnf119756742	http://catalogue.bnf.fr/ark:/12148/cb11975674q					
027789861	frbn00211892x;frbnf11975675x	http://catalogue.bnf.fr/ark:/12148/cb119756752					
02779038X	frbn002119544;frbnf119757214	http://catalogue.bnf.fr/ark:/12148/cb11975721d					
027790649	frbn002119868;frbnf119757424	http://catalogue.bnf.fr/ark:/12148/cb11975742c					
02779394X	frbn002123699;frbnf11975991x	http://catalogue.bnf.fr/ark:/12148/cb119759914					
027794954	frbn002124744;frbnf119760662	http://catalogue.bnf.fr/ark:/12148/cb11976066p					
027794962	frbn002124751;frbnf11976067x	http://catalogue.bnf.fr/ark:/12148/cb119760671					
027794970	frbn002124769;frbnf119760687	http://catalogue.bnf.fr/ark:/12148/cb11976068c					
027852938	frbn002184086;frbnf11980577x	http://catalogue.bnf.fr/ark:/12148/cb11980577g					
02787740X	frbn002207268;frbnf119825067	http://catalogue.bnf.fr/ark:/12148/cb11982506f					
027889882	frbn002219060;frbnf119834707	http://catalogue.bnf.fr/ark:/12148/cb11983470h					
028073290	frbn002371940;frbnf119981237	http://catalogue.bnf.fr/ark:/12148/cb11998123k					
028124979	frbn002413574;frbnf120021871	http://catalogue.bnf.fr/ark:/12148/cb120021873					
028216946	frbn002495265;frbnf120097260	http://catalogue.bnf.fr/ark:/12148/cb120097267					
028224612	frbn002502966;frbnf120103674	http://catalogue.bnf.fr/ark:/12148/cb12010367r					
028410904	frbn002921416;frbnf120251160	http://catalogue.bnf.fr/ark:/12148/cb12025116q					
028633067	frbn003415400;frbnf120428956	http://catalogue.bnf.fr/ark:/12148/cb12042895g					
029810191	frbn004887902;frbnf121357298	http://catalogue.bnf.fr/ark:/12148/cb121357293					
029864879	frbn004951899;frbnf121401428	http://catalogue.bnf.fr/ark:/12148/cb12140142n					
030101883	frbn005267587;frbnf121585298	http://catalogue.bnf.fr/ark:/12148/cb12158529p					
030102081	frbn005267765;frbnf121585412	http://catalogue.bnf.fr/ark:/12148/cb12158541j					
030810590	frbn007679529;frbnf122150822	http://catalogue.bnf.fr/ark:/12148/cb12215082c					
031381138	frbn008321766;frbnf12260665x	http://catalogue.bnf.fr/ark:/12148/cb122606658					
031718531	frbn008662479;frbnf122882480	http://catalogue.bnf.fr/ark:/12148/cb12288248x					
031784232	frbn008728527;frbnf122935189	http://catalogue.bnf.fr/ark:/12148/cb12293518t					
031882870	frbn008829049;frbnf123015076	http://catalogue.bnf.fr/ark:/12148/cb123015070					
032012322	frbn00896537x;frbnf12312299x	http://catalogue.bnf.fr/ark:/12148/cb123122993					
03260386X	frbn009581336;frbnf123601922	http://catalogue.bnf.fr/ark:/12148/cb12360192z					
033183031	frbn010392635;frbnf124075375	http://catalogue.bnf.fr/ark:/12148/cb12407537j					
033466300	frbn010692757;frbn010692839;frbnf124329247	http://catalogue.bnf.fr/ark:/12148/cb12432924q					
033466890	frbn010693364;frbnf124329795	http://catalogue.bnf.fr/ark:/12148/cb124329790					
033472890	frbn010701010;frbn010694053;frbnf124335200	http://catalogue.bnf.fr/ark:/12148/cb12433520g					
033670242	frbn011036542;frbnf124514121	http://catalogue.bnf.fr/ark:/12148/cb12451412h					
033900086	frbn011559514;frbnf124710508	http://catalogue.bnf.fr/ark:/12148/cb12471050c					
033945489	frbn011608324;frbnf12475100x	http://catalogue.bnf.fr/ark:/12148/cb124751002					
034431365	frbn012616085;frbnf125187886	http://catalogue.bnf.fr/ark:/12148/cb12518788m					
034463542	frbn012654584;frbnf125217240	http://catalogue.bnf.fr/ark:/12148/cb12521724w					
034470387	frbn012662969;frbnf125223325	http://catalogue.bnf.fr/ark:/12148/cb12522332n					
034703896	frbn01294114x;frbnf125430402	http://catalogue.bnf.fr/ark:/12148/cb125430403					
034703926	frbn012941171;frbnf125430434	http://catalogue.bnf.fr/ark:/12148/cb125430434					
034777555	frbn013029774;frbnf125496078	http://catalogue.bnf.fr/ark:/12148/cb12549607c					
035108444	frbn013415466;frbnf131676312	http://catalogue.bnf.fr/ark:/12148/cb13167631m					
035165448	frbn013484754;frbnf131714752	http://catalogue.bnf.fr/ark:/12148/cb13171475f					
050458175	frbn01459686x;frbnf135140550	http://catalogue.bnf.fr/ark:/12148/cb13514055w					
050547291	frbn001551597;frbnf126475884	http://catalogue.bnf.fr/ark:/12148/cb12647588m					
053489764	frbn015246844;frbnf135778001	http://catalogue.bnf.fr/ark:/12148/cb13577800s					
077067614	frbnf144496392	http://catalogue.bnf.fr/ark:/12148/cb144496393					
077067622	frbnf14449645x	http://catalogue.bnf.fr/ark:/12148/cb144496451					
084150009	frbnf14606205x	http://catalogue.bnf.fr/ark:/12148/cb14606205g					
086305646	frbn002123731;frbnf119759959	http://catalogue.bnf.fr/ark:/12148/cb11975995h					
095938613	frbnf150332369	http://catalogue.bnf.fr/ark:/12148/cb15033236r					
139217304	frbnf161627043	http://catalogue.bnf.fr/ark:/12148/cb161627046					
02724640X	frbn001541069;frbnf119330714	http://catalogue.bnf.fr/ark:/12148/cb11933071q					
027318699	frbn001612000;frbnf119386969	http://catalogue.bnf.fr/ark:/12148/cb11938696x					
027467287	frbn001765722;frbnf119501581	http://catalogue.bnf.fr/ark:/12148/cb11950158g					
028207033	frbn002485958;frbnf120089146	http://catalogue.bnf.fr/ark:/12148/cb12008914j					
029365198	frbn004389296;frbnf121007522	http://catalogue.bnf.fr/ark:/12148/cb12100752s					
050572369	frbn001759178;frbnf133408779	http://catalogue.bnf.fr/ark:/12148/cb13340877q					
14779644X	frbnf162422739	http://catalogue.bnf.fr/ark:/12148/cb16242273d					
027428419	frbn001726121;frbnf13318624x	http://catalogue.bnf.fr/ark:/12148/cb13318624w					
077072774	frbnf144736542	http://catalogue.bnf.fr/ark:/12148/cb144736545					
NumNotice	FRBNF	ARK	Autres métadonnées...
027219909	frbn001514983;frbnf119309524						
027225488	frbn001520267;frbnf119313711						
027226794	frbn001521472;frbnf119314763						
027250911	frbn001545459;frbnf15298875x;frbnf119334335	http://catalogue.bnf.fr/ark:/12148/cb152988753					
02726369X	frbn001556815;frbnf119343658						
027322734	frbn001616059;frbnf11939000x	http://catalogue.bnf.fr/ark:/12148/cb11939000n					
027401553	frbn001698832;frbnf119451598						
027408582	frbn001705981;frbnf119456855						
027475654	frbn001774803;frbnf119507837						
027624641	frbn001932573;frbnf119625180						
030843170	frbn007732615;frbnf122177538						
NumNotice	FRBNF	ARK	Autres métadonnées...
075170035				Pecková	Dagmar		
076451674				Waters	Ethel	1896	1877
079833578				Solidor	Suzy	1900	1983
081947011				Cash	June Carter	1929	2003
081977085				Lee	Peggy	1920	2002
082121338				Perkins	Carl	1932	1997
082974535				Alexander	Arthur		
083204830				Dréan		18  	19  
084121343				Bono	Sonny	1935	1998
084149353				Strayhorn	Billy	1915	1967
085926469				Lurie	Evan		
086800485				Bracco	Lorraine		
086823655				Butterfield	Paul	1942	1987
086969854				Sharp	Cecil James	1859	1924
091492181				Doherty	Johnny	1895	1980
094202869				White	Jon Manchip		
094247269				Mahin	John Lee	1902	1984
098861956				Hausner	Jessica	1972	
109978862				Chase	David		
109979109				Falco	Edie		
110222946				Parker	Oliver		
111721393				Aebersold	Jamey		
112961932				Descombes	Colette		
112962246				Pizzorno	Antonietta		
113134398				Goodwin	Ginnifer	1978	
113134525				Dennis	Gill	1978	
118750712	frbnf138916849			Boone	Pat	1934	
119446472				Boutterin	Clément		
119446626				Canaan	Brigitte		
119446731				Thiriet	Monique		
119446979				Monteilhet	Johnny		
119447053				Kesterber	Rachel		
119447126				Valmont	Jean	1936	
119447177				Hébert	Christine		
119447215				Maltinti	Olivier		
119447290				Moreau	Elizabeth		
126679479				Niles	John Jacob	1892	1980
127900888				Ruiz	Olivia	1980	
130150606				Nevers	Daniel	1946	
132252546				Ryckeboer	Gérald		
132252562				Declerck	Christian		
133480437				Brown	Lawrence	1907	1988
140100601				Commien	Jean-Jacques	1958	
140768130				West	Dominic		
14079588X				Ewards	Teddy	1924	
146730836				Walker	T-Bone	1910	1975
148134548				Blackman	Honor	1927	
14927808X				Pingault	Claude	1902	1991
150838239				Morello	Joe	1928	2011
152351159				Bleuzé	Éric		
156388146				Weckl	Dave	1960	
156741040				Burnette	Johnny	1934	1964
158027604				Favennec	Mélaine	1950	
158737083				Warlop	Michel	1911	1947
161525407				Harding	Richmond		
161924611				Sigler	Jamie-Lynn	1981	
161924980				Iler	Robert	1985	
163902054				Davis	Steve	1958	
163902232				Wheeler	Tyrone	19..	
175077304	frbnf138962729	http://catalogue.bnf.fr/ark:/12148/cb13896272p		Laine	Frankie	1913	2007
175698031	frbnf166841745	http://catalogue.bnf.fr/ark:/12148/cb16684174g		La Rouquiquinante		19..	
178389234				Proimos	James		
182645924	frbnf139986380	http://catalogue.bnf.fr/ark:/12148/cb139986388		Doriand		1972	
183101987				Rust	John		
183102282				Lee	Sammy		
183375068	frbnf138007758	http://catalogue.bnf.fr/ark:/12148/cb13800775s		Knight	Baker	1933	2005
183377346		http://catalogue.bnf.fr/ark:/12148/cb13896765s		Lombardo	Carmen	1903	1971
184097142	frbnf169406196	http://catalogue.bnf.fr/ark:/12148/cb16940619f		Schulz	Robin	1987	
184971616	frbnf138998458	http://catalogue.bnf.fr/ark:/12148/cb138998455	0000000078235329	Sledge	Percy	1940	2015
185636292				MacColl	Hamish	1962	
186349394				Dewhirst	Ian	1955	
188321691	frbnf167069773	http://catalogue.bnf.fr/ark:/12148/cb16706977q	0000000418406076	Amiel	Elsa	1979	
188322086	frbnf169814618	http://catalogue.bnf.fr/ark:/12148/cb16981461r		Brezis	Mihal	1977	
18832223X	frbnf16981464x	http://catalogue.bnf.fr/ark:/12148/cb16981464s		Binnun	Oded	1975	
188324240				Klipper	Ilan		
188324577				Herenger	Demis		
189959487				Kim	Bo-young		
189960116				Kim	Jin-man		
189961287				Kim	Hye-mi		
189961716				Woo	Kyungmin		
191157767	frbnf139829571	http://catalogue.bnf.fr/ark:/12148/cb13982957q		Ferguson	Jay	1947	
192633880	frbnf13185701			Gérard	Danyel	1939	
193749076				Condie	Richard	19..	
193749122				Root	George Frederick	1820	
193749181				Poulton	George R.	1828	
193749246				Crouch	F. Nicholls	18..	
193749254				Kittredge	Walter	1834	
193749289				Gilmore	Patrick Sarsfield	1182	
196862809				Dunn	Johnny	19..	
197667104	frbnf141208803	http://catalogue.bnf.fr/ark:/12148/cb141208800		Menotti	Gary	19..	
198293895	frbnf160716425	http://catalogue.bnf.fr/ark:/12148/cb160716428		Bernard	Patrick	19..	
198354290				Capéran	Thierry	19..	....
199235813	frbnf138958442	http://catalogue.bnf.fr/ark:/12148/cb13895844v		Kanté	Mory	1950	
200286331	frbnf138977663	http://catalogue.bnf.fr/ark:/12148/cb13897766c	0000000439851494	Moustache		1929	1987
200531344	frbnf142299841	http://catalogue.bnf.fr/ark:/12148/cb142299840		Stevens	Fisher	1963	20..
220614547	frbnf140789608	http://catalogue.bnf.fr/ark:/12148/cb14078960f		Berland	Jacques	1914	
150364970				Fournier	Michel	1945	2008
078039444				Novello	Ivor		
078753538				Owen	Reginald	1887	1972
087566656				Ouspenskaya	Maria	1876	1949
099496674				Gordon	Leon	1894	1960
10055041X				Sawtell	Paul	1906	1971
111153204				Hume	Cyril	1900	1966
133217221				Grey	Virginia	1917	2004
135382343				Wilcoxon	Henry	1905	1984
142932566				Hamilton	Neil A.	1899	1984
144496801				Lowe	Edward T.	1890	1973
15239902X				Wills	Chill	1902	1978
161920918				Van Zandt	Steve	1950	
161921027				Turturro	Aida	1962	
161921108				De Matteo	Drea	1972	
161921957				Schulze	Paul	1962	
161924190				Sirico	Tony	1942	
161924255				Chianese	Dominic	1931	
163561486				Snell	David	1897	1967
163583382				Lloyd	Doris	1896	1968
166388173				Wagner	Sidney	1901	1947
174474229				Sawyer	Joe	1906	1982
183000919				De Vinna	Clyde	1890	1953
183002326				Smith	Leonard	1894	1947
183052293	frbnf141162028	http://catalogue.bnf.fr/ark:/12148/cb14116202s	0000000119475207	Lipman	William R.	1894	1951
18305735X				Gruskin	Jerome	1911	1995
183057546				Joyce	Brenda	1917	2009
183059042				Young	Carroll	1908	1992
183059344				Zucco	George	1886	1960
183068394				Pfaelzer	Marjorie L.		
183072634				Gifford	Frances	1919	1994
060405759				Macnee	Patrick	1922	2015
060574046	frbnf138977250	http://catalogue.bnf.fr/ark:/12148/cb13897725s		Moroder	Giorgio	1940	
060577150				Elizondo	Hector	1936	
060586346				Phoenix	Joaquin	1974	
060588098	frbnf126135807;frbn013227496;frbn000901799;frbnf125644993	http://catalogue.bnf.fr/ark:/12148/cb12564499h	0000000114954129	Howard	Noël	1920	
060649437				Pfeiffer	Michelle	1958	
060794364				Davis	Carl	1936	
060805862				Arriagada	Jorge	1943	
060806419	frbnf138933396	http://catalogue.bnf.fr/ark:/12148/cb13893339d	0000000117805436	Dombasle	Arielle	1958	
061129364				Gallo	Vincent	1962	
061132217				Hayden	Sterling	1916	1986
06115072X				Dionisi	Stefano	1966	
061288357				Romans	Alain		
061397105				Leotti	Antonio		
06139713X				Balanescu	Alexander		
061397180				Gifuni	Fabrizio	1966	
061397504				Muti	Chiara	1973	
061752053				Rosson	Harold	1895	1988
061773212				Bond	Ward	1903	1960
063052164	frbnf138999026	http://catalogue.bnf.fr/ark:/12148/cb138999025	0000000121336732	Solal	Martial	1927	
063056127				Haudepin	Sabine	1955	
066896886	frbn001719582;frbn005538693;frbnf127625205	http://catalogue.bnf.fr/ark:/12148/cb12762520c	0000000108664133	Chevalier	Maurice	1888	1972
066909597	frbn015896183;frbnf137740298;frbn015769061;frbnf137518059	http://catalogue.bnf.fr/ark:/12148/cb137518050	0000000121420862	Depp	Johnny	1963	
066909759	frbn015741101;frbn008845402;frbnf123027769;frbnf137495190;frbnf138910718	http://catalogue.bnf.fr/ark:/12148/cb13891071k	000000009310882X	Baker	Chet	1929	1988
066977002	frbnf137572224;frbn015747848;frbn015839467;frbnf137500933	http://catalogue.bnf.fr/ark:/12148/cb13750093n	000000012131279X	Hollaender	Friedrich	1896	1976
067015468	frbn01585092x;frbnf13770222x;frbnf139392246	http://catalogue.bnf.fr/ark:/12148/cb13939224g		Hart	Lorenz	1895	1943
06720483X				Brown	Ray	1926	2002
067206034	frbnf13989034x	http://catalogue.bnf.fr/ark:/12148/cb139890348	0000000115708819	Grant	James Edward	1902	1966
067272266				Heflin	Van	1910	1971
067319696	frbnf138983189	http://catalogue.bnf.fr/ark:/12148/cb13898318n	0000000081889913	Peacock	Gary	1935	
067396836	frbn00258234x;frbnf126571726	http://catalogue.bnf.fr/ark:/12148/cb12657172b	000000008118514X	Chanslor	Roy	1899	1964
06768999X	frbnf139003937	http://catalogue.bnf.fr/ark:/12148/cb13900393s		Thielemans	Toots	1922	2016
067828507	frbnf123127506;frbn008971148;frbnf139012808	http://catalogue.bnf.fr/ark:/12148/cb13901280d	0000000073663770	Woods	Phil	1931	2015
067829058				Gonsalves	Paul	1920	1974
068896905				Burnett	T. Bone	1948	
069053642				Anderson	Gillian	1968	
069304750				Sutherland	Donald	1935	
069304823				Varsi	Diane	1938	1992
069319995	frbnf138992843	http://catalogue.bnf.fr/ark:/12148/cb13899284d	0000000121491927	Russell	George	1923	2009
069707278	frbn008399206;frbn001495860;frbnf119295583	http://catalogue.bnf.fr/ark:/12148/cb119295584	0000000080501227	Zacharias	Bernard	1929	
069801606	frbn005594699;frbnf138990995	http://catalogue.bnf.fr/ark:/12148/cb13899099w	0000000121482043	Rodgers	Richard	1902	1979
069840970				Mudry	Jean-Paul		
069907994	frbnf14032720x	http://catalogue.bnf.fr/ark:/12148/cb14032720c	0000000108583712	Figgis	Mike	1948	
070014930				Kaper	Bronislaw	1902	1983
070441189	frbnf13894928x	http://catalogue.bnf.fr/ark:/12148/cb13894928n	0000000109370575	Hamlisch	Marvin	1944	2012
070441731	frbn002036365;frbnf131629729;frbnf138927297	http://catalogue.bnf.fr/ark:/12148/cb13892729z	0000000072456227	Coquatrix	Bruno	1910	1979
070987513	frbn010413684;frbnf124093455;frbnf138907768	http://catalogue.bnf.fr/ark:/12148/cb138907760	0000000083981094	André	Maurice	1933	2012
071001875	frbn008885674;frbnf123059681	http://catalogue.bnf.fr/ark:/12148/cb123059688		Fernandel	Franck	1935	2011
071199632				Bonacelli	Paolo	1939	
071343008	frbn012776467;frbnf125312375			Vaughan	Sarah	1924	1990
073310271				Borgnine	Ernest	1917	2012
07335385X	frbnf139214222	http://catalogue.bnf.fr/ark:/12148/cb139214226	0000000080162464	Minogue	Kylie	1968	
073397172				Arnold	Edward	1890	1956
073693219				Lamour	Dorothy	1914	1996
073922609				Turner	Lana	1921	1995
073925780	frbn010774663;frbn003920993;frbnf12065455x;frbnf138913924	http://catalogue.bnf.fr/ark:/12148/cb13891392c		Berger	Michel	1947	1992
073925799	frbnf124393424;frbn010773465;frbnf138942616	http://catalogue.bnf.fr/ark:/12148/cb13894261j	0000000079885702	Gall	France	1947	2018
073997064	frbn006925433;frbnf128656997	http://catalogue.bnf.fr/ark:/12148/cb12865699t	0000000115625490	Mailland	Jean	1937	
074139223				Gandolfini	James	1961	2013
074324160				Dankworth	John	1927	2010
074646869	frbnf139562093	http://catalogue.bnf.fr/ark:/12148/cb139562098		Zazie		1964	
075050455				Collet	Bruno		
075056429	frbnf14010668;frbnf140106681	http://catalogue.bnf.fr/ark:/12148/cb140106686	0000000063090729	Roach	Al	1892	1992
075056607				Edwards	Harry	1889	1952
07505681X				McGowan	Robert F.	1882	1955
075056968				Walker	H.M.	1885	1937
075057107	frbnf138933955	http://catalogue.bnf.fr/ark:/12148/cb13893395w	0000000063022101	Douglas	Gordon	1907	1993
07505731X				Davis	Mildred	1900	1969
075169525				Kusnjer	Ivan	1951	
075169622				Lapšanský	Marián	1947	
075170108				Kühn	Pavel		
075649977	frbnf138977962	http://catalogue.bnf.fr/ark:/12148/cb138977969	0000000081014850	Mulligan	Gerry	1927	1996
075710684				Filač	Vilko	1950	2008
075869659	frbnf138913785	http://catalogue.bnf.fr/ark:/12148/cb13891378t	0000000081306909	Berberian	Cathy	1925	1983
075881276				Rauber	François	1933	2003
076607097	frbn010368082;frbnf138980912	http://catalogue.bnf.fr/ark:/12148/cb13898091w		Oliver	King	1885	1938
077350308	frbn005110372;frbn005156067;frbnf12150236x	http://catalogue.bnf.fr/ark:/12148/cb121502366	0000000028381811	Courant	Gérard	1951	
077363620	frbnf137539911;frbn015796553;frbn015796464;frbnf138923904	http://catalogue.bnf.fr/ark:/12148/cb13892390x	0000000059436862	Charden	Éric	1942	2012
077435001	frbnf139941766	http://catalogue.bnf.fr/ark:/12148/cb13994176g	0000000073663367	Ségara	Hélène	1971	
077440781	frbnf138982849	http://catalogue.bnf.fr/ark:/12148/cb138982845		Pass	Joe	1929	1994
077440846	frbnf138950043	http://catalogue.bnf.fr/ark:/12148/cb13895004d	0000000114767534	Hart	Billy	1940	
077440994	frbnf138970964	http://catalogue.bnf.fr/ark:/12148/cb13897096c		Marjane	Léo	1918	
077441001	frbnf139007978	http://catalogue.bnf.fr/ark:/12148/cb139007978	000000007972399X	Ventura	Ray	1908	1979
07744101X	frbn01039952x;frbnf124081969;frbnf139010586	http://catalogue.bnf.fr/ark:/12148/cb13901058p	0000000073591148	Webster	Ben	1909	1973
077441419	frbnf13973626x	http://catalogue.bnf.fr/ark:/12148/cb13973626n		Bellson	Louis	1924	2009
077441435	frbnf138928431	http://catalogue.bnf.fr/ark:/12148/cb13892843s		Croisille	Nicole	1936	
077441443	frbn001309868;frbnf119229416;frbnf138992366	http://catalogue.bnf.fr/ark:/12148/cb13899236j	0000000108675043	Roussos	Demis	1946	2015
077441974	frbnf138980307			Norvo	Red	1908	1999
077442016	frbnf139006068	http://catalogue.bnf.fr/ark:/12148/cb13900606v		Turner	Joe	1911	1985
077442040	frbn013702733;frbnf131842008	http://catalogue.bnf.fr/ark:/12148/cb13184200x	0000000121418885	Brasseur	Claude	1936	
077442083	frbn010368043;frbnf138922364	http://catalogue.bnf.fr/ark:/12148/cb13892236v	0000000108823456	Cash	Johnny	1932	2003
077442156	frbnf144472509	http://catalogue.bnf.fr/ark:/12148/cb144472501	000000011450569X	Timberlake	Justin	1981	
077442571	frbnf144955746	http://catalogue.bnf.fr/ark:/12148/cb14495574d	0000000079941911	Leroy	Nolwenn	1982	
077443047	frbnf138925257	http://catalogue.bnf.fr/ark:/12148/cb138925251		C. Jérôme		1946	2000
077443322	frbnf138905906	http://catalogue.bnf.fr/ark:/12148/cb138905900		Adderley	Cannonball	1928	1975
077443616	frbnf139788904	http://catalogue.bnf.fr/ark:/12148/cb13978890h		Margaux		19..	
077443829	frbnf139005169	http://catalogue.bnf.fr/ark:/12148/cb13900516w		Tosh	Peter	1944	1987
077720067	frbnf139265633	http://catalogue.bnf.fr/ark:/12148/cb139265638	0000000003029408	Pruvot	Michel	1948	
077720822	frbnf139995995	http://catalogue.bnf.fr/ark:/12148/cb13999599f	0000000055163764	Vestine	Henry	1944	1997
077721020	frbn007146214;frbnf138986630	http://catalogue.bnf.fr/ark:/12148/cb138986639	0000000110326977	Previn	André	1929	
077721403	frbnf138906933	http://catalogue.bnf.fr/ark:/12148/cb138906939	0000000088706657	Allwright	Graeme	1926	
077721896	frbn011458910;frbnf124659985;frbnf138957408	http://catalogue.bnf.fr/ark:/12148/cb138957406	0000000110531954	Jones	Quincy	1933	
077722353	frbn010349993;frbnf138975235	http://catalogue.bnf.fr/ark:/12148/cb13897523j	0000000110624974	Miller	Glenn	1904	1944
077722973	frbn01472829x;frbn005507057;frbnf127598548	http://catalogue.bnf.fr/ark:/12148/cb127598540	0000000122811419	Zidi	Claude	1934	
078051134	frbnf138932198	http://catalogue.bnf.fr/ark:/12148/cb13893219h		Desmond	Paul	1924	1977
078051827	frbn003745056;frbn003509629;frbnf120572255;frbnf138990397	http://catalogue.bnf.fr/ark:/12148/cb138990391		Rivers	Dick	1946	
078052289	frbnf14001611x	http://catalogue.bnf.fr/ark:/12148/cb140016118		Williams	Robbie	1974	
078060192	frbnf13892438x	http://catalogue.bnf.fr/ark:/12148/cb138924383	0000000081707438	Cher		1946	
078061040	frbnf138907519	http://catalogue.bnf.fr/ark:/12148/cb13890751n	0000000086328568	Anderson	Cat	1916	1981
078061059	frbnf138952514	http://catalogue.bnf.fr/ark:/12148/cb13895251g		Hodges	Johnny	1906	1970
078061075	frbn005010532;frbn004980648;frbnf121418413	http://catalogue.bnf.fr/ark:/12148/cb12141841g	0000000121424644	Mouskouri	Nana	1934	
078061180	frbnf138930286	http://catalogue.bnf.fr/ark:/12148/cb13893028x		Davis	Eddie	1921	1986
078061199	frbnf138939673	http://catalogue.bnf.fr/ark:/12148/cb138939679	0000000059466009	Flanagan	Tommy	1930	2001
078061377	frbnf142095924	http://catalogue.bnf.fr/ark:/12148/cb142095923	0000000071015382	Mundell	Hugh	1962	1983
078062012	frbnf138950417	http://catalogue.bnf.fr/ark:/12148/cb13895041m		Hawkins	Coleman	1904	1969
078062225	frbnf138959277	http://catalogue.bnf.fr/ark:/12148/cb13895927j	0000000109624133	Kelly	Wynton	1931	1971
078062551	frbnf140568887	http://catalogue.bnf.fr/ark:/12148/cb14056888n	0000000114761570	Jones	Norah	1979	
078069637	frbnf138973519	http://catalogue.bnf.fr/ark:/12148/cb138973517		Meat Loaf		1948	
078075904	frbn005380147;frbn005314065;frbnf138967053	http://catalogue.bnf.fr/ark:/12148/cb13896705x		Little Richard		1932	
078076102	frbnf120081950;frbn002475711;frbnf139013454	http://catalogue.bnf.fr/ark:/12148/cb139013455		Young	Lester	1909	1959
078076137	frbn010351040;frbnf138973476	http://catalogue.bnf.fr/ark:/12148/cb138973470		McShann	Jay	1916	2006
07807617X	frbnf13900609x	http://catalogue.bnf.fr/ark:/12148/cb13900609w	0000000081386507	Turner	Joe	1907	1990
078076188	frbnf139330593			Chagnon	Pierre	18..	1957
078076269	frbn010349331;frbnf138972538	http://catalogue.bnf.fr/ark:/12148/cb13897253n	0000000084101044	May	Billy	1916	2004
078076277	frbnf13895926x	http://catalogue.bnf.fr/ark:/12148/cb138959266	0000000034700866	Kelly	Paula	1920	1992
078077044	frbn010393299;frbnf124076025;frbnf138943159	http://catalogue.bnf.fr/ark:/12148/cb13894315n	0000000108870412	Garner	Erroll	1921	1977
078077079	frbnf138920032	http://catalogue.bnf.fr/ark:/12148/cb13892003b	000000011074903X	Burton	Gary	1943	
078531403	frbnf123535290;frbn009492994;frbnf138959932	http://catalogue.bnf.fr/ark:/12148/cb13895993b	0000000108886545	King	B. B.	1925	2015
078531470	frbnf138907063	http://catalogue.bnf.fr/ark:/12148/cb13890706t	0000000078268235	Altai	Armande	1944	
078531616	frbnf138948811	http://catalogue.bnf.fr/ark:/12148/cb13894881t	0000000081360817	Haggard	Merle	1937	
078532086	frbnf138957319	http://catalogue.bnf.fr/ark:/12148/cb138957317	0000000080783164	Jones	Jo	1911	1985
078532183	frbnf138927443	http://catalogue.bnf.fr/ark:/12148/cb13892744v	0000000121285074	Corea	Chick	1941	
07861838X	frbnf139245196	http://catalogue.bnf.fr/ark:/12148/cb139245199	0000000042221929	Biensan	François	1945	
078619440	frbn009777267;frbnf138933371	http://catalogue.bnf.fr/ark:/12148/cb13893337q	000000008146531X	Dolphy	Eric	1928	1964
07868322X				Weissmuller	Johnny	1904	1984
078741599				Crichton	Charles	1910	1999
078777380	frbnf140502307	http://catalogue.bnf.fr/ark:/12148/cb140502307		Sarbek	Boris	19XX	1966
078777402	frbnf13900737x	http://catalogue.bnf.fr/ark:/12148/cb13900737d		Vanni-Marcoux		1877	1962
078777410	frbnf13991822x			Bervilly	Édouard	18..	19..
078777429	frbnf139471341	http://catalogue.bnf.fr/ark:/12148/cb139471347		Berry	Guy	1904	1982
079000223	frbnf138924949	http://catalogue.bnf.fr/ark:/12148/cb13892494k		Christophe		1945	
079000401	frbnf138964324	http://catalogue.bnf.fr/ark:/12148/cb138964320		Leadbelly		1885	1949
079000827	frbnf138933478	http://catalogue.bnf.fr/ark:/12148/cb138933471	000000011467141X	Domino	Fats	1928	2017
079053564				Taylor	Lili	1967	
079206093	frbnf145512718	http://catalogue.bnf.fr/ark:/12148/cb14551271x		Blackbeard		1953	
079206271	frbnf14032762x	http://catalogue.bnf.fr/ark:/12148/cb140327629		Lefevre	Jo	1926	
07920628X	frbnf13893875x	http://catalogue.bnf.fr/ark:/12148/cb13893875n		Ferrari	Louis	1910	1988
079206328	frbnf138978085	http://catalogue.bnf.fr/ark:/12148/cb13897808g	0000000108876195	Murena	Tony	1915	1971
079206565	frbnf139010216	http://catalogue.bnf.fr/ark:/12148/cb13901021b	0000000081490726	Washington	Dinah	1924	1963
079206603	frbnf133236571;frbn013969017;frbnf139387797	http://catalogue.bnf.fr/ark:/12148/cb13938779w	0000000118214320	Kilar	Wojciech	1932	2013
079460879	frbnf124040513;frbn010349559;frbnf138962412	http://catalogue.bnf.fr/ark:/12148/cb13896241d	0000000083744638	Lacy	Steve	1934	2004
079489664	frbnf139322130	http://catalogue.bnf.fr/ark:/12148/cb139322134	0000000055137291	Hardcastle	Paul	1957	
